domain,crawl_count,use_optimizely,rank
handgunlaw.us,1,0,390141
handshake.com,31,0,104661
handy.com,123,0,80947
handymanconnection.com,62,0,563699
haneyuniversity.com,4,0,325483
hanibal.cz,31,0,207189
hankoya.com,31,0,94699
hansanders.nl,30,0,418703
happier.com,4,0,246539
happyfox.com,31,0,52033
happypuzzle.co.uk,31,0,778862
happysocks.com,64,0,16508
happywatching.com,31,0,357777
hardcoregangbang.com,2,0,861168
hark.com,21,0,214269
harmontown.com,2,0,77823
harri.com,1,0,148860
hashcat.net,31,0,95704
hatchfund.org,31,0,471032
hatchlings.com,1,0,317188
hative.com,6,0,116380
hats.com,1,0,411281
hausmed.de,21,0,665285
hautelook.com,120,0,10092
have2have.it,1,0,255704
haven.com,30,0,393235
hawkers.co,2,0,345601
hays.ae,2,0,177792
hays.be,1,0,701215
hays.ca,2,0,296658
hays.co.jp,2,0,297615
hays.co.uk,1,0,94060
hays.com,6,0,104385
hays.com.br,2,0,541366
hays.com.my,2,0,779670
hays.com.sg,8,0,607794
hays.es,1,0,309387
hays.fr,31,0,200389
hays.it,1,0,646317
hays.net.nz,6,0,309816
hays.pl,1,0,423916
hays.pt,1,0,599333
hays.ru,2,0,747467
haysconnect.co.uk,2,0,637946
hazelcast.org,30,0,292423
hbf.com.au,27,0,224483
hbogo.pl,2,0,34192
hbogo.ro,4,0,51267
hdtvsupply.com,31,0,493427
head2head.com,31,0,240436
head500.com,18,0,275326
headwaythemes.com,56,0,292000
health.com,98,4,7679
healthcare.com,31,0,95108
healthcare.gov,4,0,2476
healthcatalyst.com,1,0,158363
healthexpress.co.uk,1,0,569025
healthfusion.com,31,0,131734
healthline.com,4,0,789
healthservicediscounts.com,31,0,167315
healthspan.co.uk,155,30,120984
healthtap.com,78,0,21750
healthwarrior.com,31,0,754515
healthyback.com,31,0,966195
healthydiningfinder.com,155,0,596683
healthydirections.com,3,0,557232
healthyessentials.com,1,0,213998
healthygoods.com,1,0,683844
healthyhearing.com,2,0,170632
healthywage.com,31,0,213881
heart-valve-surgery.com,2,0,548143
helicopterscharter.com,1,0,448541
hellocanvas.co.uk,30,0,977598
hellofax.com,27,0,62712
hellogiggles.com,113,0,11651
hellosign.com,91,0,13631
hellosundaymorning.org,14,0,691300
helpareporter.com,4,0,80655
helpling.com,2,0,509277
helpling.de,59,0,146625
helpling.fr,25,0,498561
helpling.it,22,0,527235
helpling.nl,26,0,585138
helpspot.com,25,0,504338
helzberg.com,1,0,78886
hemtex.se,62,0,192894
hepsiburada.com,179,131,821
herald-review.com,28,0,229148
heraldstandard.com,31,0,562972
herbalremediesinfo.com,2,0,970426
herinneringenoplinnen.nl,30,0,646214
heritage.org,8,8,20193
heritageaction.com,27,1,816351
heritageresorts.mu,31,0,850235
heroku.com,124,0,6103
heyitsfree.net,21,0,387976
hgtv.ca,30,0,89170
hgtv.com,71,0,3632
hhs.gov,4,0,12132
hickies.com,7,0,192446
hifructose.com,9,0,208677
hifx.co.uk,35,0,187984
highfive.com,24,22,67313
highlandtitles.com,1,0,300753
highstreetvouchers.com,31,0,203448
hight3ch.com,31,0,663421
hilinecoffee.com,4,0,491492
hingemarketing.com,31,0,153078
hipchat.com,8,8,9413
hiram.edu,4,0,619125
hired.com,215,215,27946
hirezstudios.com,91,0,19374
hiringthing.com,17,0,147287
history.com,121,121,2175
hitcanavari.com,18,0,274507
hitchedmag.com,13,0,731592
hitsearchlimited.com,1,0,668145
hivelocity.net,3,0,122371
hk-pub.com,83,0,42452
hknkr.com,6,0,604981
hln.be,107,0,2630
hm.com,230,188,431
ho.com,2,0,621224
hobartcorp.com,31,0,469426
hobbitshop.com,2,0,329162
hockeyworld.com,1,0,227612
hofmann.es,31,0,61919
hogtied.com,6,0,460433
holabirdsports.com,30,0,124617
holadoctor.com,1,0,76666
holdemmanager.com,31,0,135846
holden.com.au,30,0,140297
holiday-weather.com,90,0,16206
holidayautos.com,2,0,79878
holidayextras.co.uk,4,0,76413
holidayextras.de,10,0,291566
holidaylettings.co.uk,120,0,74269
holidaywatchdog.com,31,0,439665
hollandamerica.com,6,0,38396
hollisterco.cn,1,0,126107
hollisterco.com.hk,1,0,310892
hollisterco.com.tw,31,0,242269
hollisterco.jp,31,0,76075
hollisterco.sg,63,0,617416
hollywood.com,4,0,26800
hollywoodhomestead.com,30,0,277498
home24.de,28,0,15885
homeadvisor.com,120,0,7344
homeaway.co.in,2,0,283193
homeaway.com.ar,10,0,644109
homeaway.com.co,2,0,577824
homechef.com,14,13,33056
homedepot.ca,4,0,6255
homedics.com,1,0,189576
homefinder.com,217,0,103830
homeimprovementpages.com.au,89,0,72476
homeinstead.com,28,0,205135
homelane.com,14,0,286360
homeme.ru,66,0,101472
homenet.no,2,0,349175
homepage-baukasten-testsieger.de,7,0,429222
homes.com,20,0,10461
homeserve.com,30,0,183990
homestyler.com,35,0,32585
homeunion.com,9,0,426562
homewetbar.com,1,0,141048
honestbuildings.com,12,0,455626
hookah-shisha.com,9,0,90653
hookahcompany.com,31,0,596666
hooksandlattice.com,6,0,487871
hootsuite.com,13,13,923
hope1032.com.au,1,0,440732
horadotreino.com.br,31,0,460800
horizonfitness.com,26,0,572770
horizonstructures.com,2,0,713028
hornbach.at,31,0,40966
hornbach.ch,31,0,71589
hornbach.de,91,0,8950
horseandhound.co.uk,14,0,77038
horseclicks.com,11,0,332447
host-reports.com,57,0,864744
hostgator.com,10,0,1403
hosting.co.uk,26,0,490112
hostingcouponspot.com,31,0,555183
hotelcaferoyal.com,31,0,558505
hotelcoupons.com,31,0,978635
hoteldel.com,1,0,456436
hotelpower.com,20,0,299656
hotelquickly.com,2,0,153408
hotflashhits.com,9,0,534691
hotjar.com,120,0,2552
hottopic.com,13,0,5358
hotwire.com,40,35,5352
hound-dog.co.uk,2,0,596584
hound-dog.us,2,0,540864
hourglassangel.com,7,0,379503
hourofcode.com,14,0,35050
housekeep.com,31,0,258210
houseoftravel.co.nz,30,0,283427
housinglist.com,31,0,368448
howaboutwe.com,6,0,883663
howmuchisin.com,30,0,439975
hoxtonmix.com,20,0,939338
hpbacklinks.com,17,0,593629
hpso.com,1,0,343101
hqamateurporn.com,30,0,804116
hqbdsm.com,7,0,262902
hrblock.com,56,0,18656
hrblock.com.au,2,0,246730
hrc.org,49,2,58214
hrcloud.com,30,0,970637
hrdirect.com,3,0,688631
hrhcancun.com,1,0,565613
hrhrivieramaya.com,1,0,540312
hrlink.pl,9,0,219762
hs-anhalt.de,31,0,99154
hsh.com,31,0,214554
hsj.co.uk,1,0,321005
hubba.com,28,0,107637
hubpages.com,188,0,6195
hubspot.com,181,0,530
hubspot.de,30,0,112325
hubspot.es,19,0,41150
hubzu.com,14,14,68050
huckberry.com,8,0,13195
huddle.com,1,0,139935
huddle.net,1,0,186013
hudsonjeans.com,4,0,284708
huizenzoeker.nl,1,0,229182
hulihealth.com,18,0,639123
humanesociety.org,13,0,40670
humanitas.it,2,0,83607
humanrights-iran.ir,31,0,315666
hungryboiler.com,31,0,199639
hungrybuffs.com,31,0,120582
hunter-ed.com,1,0,52852
huren.nl,2,0,297113
hut-kaufen.de,1,0,838198
hutong9.net,31,0,530765
huzursayfasi.com,31,0,73651
hvac.com,31,0,226587
hvst.com,31,0,361217
hyebbs.com,2,0,770159
hyipreviewer.com,135,0,961770
hypernode.com,9,0,347936
hypnosislive.com,6,0,711052
hyundai.se,2,0,618967
hyundai.sk,31,0,218609
i-am-bored.com,7,0,67640
i-szop.pl,30,0,318737
iadt.ie,31,0,74234
iagreetosee.com,2,0,796465
iamcivilengineer.com,31,0,183822
iamlights.com,70,0,268277
iberiabank.com,1,0,74780
ibfd.org,31,0,514581
ibji.com,31,0,661412
ibtimes.com,149,0,2832
ibtimes.com.au,6,0,196876
ibtimes.com.cn,6,0,533435
ibuildapp.com,89,0,57196
ica.se,3,0,17155
icanvas.com,6,0,60182
icarros.com.br,31,0,12430
icehogs.com,31,0,904854
icelotto.com,1,0,775568
icemachinesplus.com,1,0,851291
iceonline.com.au,31,0,459511
icetv.com.au,28,0,517200
icharts.net,1,0,968805
icims.com,30,0,1453
icmpoker.com,22,0,467135
icontact.com,122,0,17691
icracked.com,31,30,185575
icreon.us,2,0,798617
icslearn.ca,30,0,577543
id.me,20,0,35693
id90travel.com,65,0,105907
idealista.it,93,93,8580
idealista.pt,31,31,23249
idealo.de,181,0,1227
identityforce.com,31,0,244628
idera.com,31,0,89442
idexpertscorp.com,24,0,768186
idonethis.com,33,0,197757
idtrue.com,7,0,236341
idxbroker.com,3,0,55495
ieltspodcast.com,31,0,157925
ifgathering.com,28,0,749013
ifirma.pl,88,0,35331
ifit.com,7,0,145825
ifitshipitshere.com,10,0,284602
ifloor.com,31,0,517134
iflr.com,31,0,562383
ifly.com,15,0,103220
ifolor.de,31,0,403384
ifolor.fi,31,0,155413
iforex.ae,30,0,455670
iforex.com,48,0,37039
iforex.es,42,0,499523
iforex.hu,22,0,31308
iforex.in,11,0,258434
iforex.it,21,0,510830
iforex.nl,21,0,933901
ifsec.events,2,0,468673
ig.com.br,230,0,2606
igamingbusiness.com,3,0,160159
igeeksblog.com,4,0,18308
ighome.com,8,0,9206
ign.com,202,179,313
ignimgs.com,6,0,54763
igsenergy.com,3,3,726707
ihb.de,31,0,640534
ihomefinder.com,1,0,280108
iii.co.uk,3,0,31037
ikanobostad.se,31,0,537791
ilgiardinodeilibri.it,90,0,45574
ilikecrochet.com,1,0,520977
iliketoquote.com,31,0,806520
ilmk.wordpress.com,6,0,902812
ilnord.it,142,0,320761
imagebrief.com,64,0,159329
imageshack.com,79,79,9970
imageshack.us,56,56,28662
imaginecruising.co.uk,89,0,666739
imaging-resource.com,64,0,20111
imfreedomworkshop.com,15,0,144699
immigrationdirect.com,31,0,375263
immigroup.com,1,0,144160
immoregion.fr,28,0,403504
immoverkauf24.de,27,0,158498
immoweb.be,95,0,9568
imore.com,12,0,2968
imovirtual.com,6,0,23556
imperialhotel.co.jp,28,0,142262
implementconsultinggroup.com,31,0,402400
import.io,88,0,62964
importgenius.com,36,0,66673
imprivata.com,1,1,437759
improvenet.com,3,0,96093
imsuccesscenter.com,78,0,216676
inc.com,179,0,1958
incnow.com,1,0,455855
incomediary.com,92,0,61671
incredible-earnings.com,31,0,798662
indeed.ae,36,8,15273
indeed.co.in,85,15,3793
indeed.co.uk,77,12,2558
indeed.com,343,41,175
indeed.com.br,27,9,20920
indeed.com.mx,56,10,14963
indeed.com.ph,8,2,80368
indeed.com.pk,24,6,50399
indeed.com.sg,9,2,47570
indeed.hk,9,2,50243
indeed.jp,8,2,175034
indeed.nl,36,9,26784
indeed.pt,9,1,69742
indexpro.co.jp,15,0,204563
indiadentalworld.com,155,0,579359
indiansilkhouseagencies.com,1,0,295801
indiarush.com,36,0,35428
indicativo-do-pais.info,140,0,318860
indiegogo.com,40,0,1914
indiewire.com,59,0,3291
infer.com,1,0,775041
infinite-prosperity.com,31,0,159266
infiniti.co.uk,1,0,754842
inflowinventory.com,15,0,169751
influitive.com,2,0,58572
infoconcert.com,6,0,24282
infofree.com,31,0,162881
infogr.am,3,0,336013
informit.com,87,0,9222
infotech.com,12,0,295417
infousa.com,7,0,138512
infusionsoft.com,230,215,703
ingagedigital.com.br,1,0,287553
ingatlan.com,91,0,15371
ingeniamuebles.com.mx,31,0,849842
inin.com,2,0,266614
inkclub.com,58,0,106633
inkedmag.com,38,0,48949
inkfarm.com,1,0,315789
inkpixi.com,31,0,254324
inkshares.com,2,0,460062
inky.com,1,0,567591
innroad.com,1,0,165428
inogen.com,31,0,234208
inpornos.com,2,0,376362
insanelycheapflights.com,65,0,342824
insideview.com,92,0,125828
insightsquared.com,2,0,65953
inspectapedia.com,92,0,48512
instacart.com,3,0,7868
instantssl.com,91,0,57314
instantteleseminar.com,42,0,233683
instapage.com,89,0,18058
instyle.co.uk,2,0,93998
instyle.com,12,1,9698
insuranceproshop.com,31,0,822398
insureandgo.com.au,2,0,382294
intacct.com,3,0,49389
integrativenutrition.com,78,0,132724
intelex.com,1,0,136053
intelivideo.com,29,0,395504
intellicast.com,248,0,5142
intelligenthq.com,2,0,292474
intercom.com,16,3,13383
intercom.io,4,0,4818
interflora.com.au,30,0,508335
interflora.es,31,0,196105
interflora.no,2,0,570352
interhome.ch,6,0,926495
interhome.de,7,0,411579
interhome.fr,7,0,790925
intermixonline.com,62,0,58020
internetdirectory1.org,31,0,614764
interplay.vc,1,0,892520
intertek.com,20,0,50211
intertek.com.cn,2,0,185144
interviewcake.com,31,0,82287
intheholegolf.com,30,0,622250
inthelighturns.com,5,0,513612
intoxalock.com,1,0,320323
intronis.com,2,0,388833
intuit.com,9,2,444
invaluable.co.uk,31,0,236137
invaluable.com,91,0,21001
invaluableauctions.com,2,0,362404
inventables.com,1,0,49511
inventorum.com,2,0,310536
invescoperpetual.co.uk,4,0,719320
investmentu.com,31,0,488364
invia.cz,1,0,53607
invia.sk,1,0,240300
invisalign.com,30,0,46669
invisiblechildren.com,1,0,419437
invisionapp.com,32,32,1737
invoiced.com,17,0,139586
invoiceocean.com,24,0,230958
invoicexpress.com,28,0,79231
iomtt.com,31,0,478923
ipass.com,155,0,338185
ipeccoaching.com,21,0,623462
ipet-ins.com,17,0,319574
ipetitions.com,31,0,77664
ipoll.com,32,0,293097
ipros.jp,15,0,39389
ipvanish.com,18,0,18178
iquitsugar.com,2,0,127133
irahang.ir,31,0,88752
irancook.ir,77,0,39323
ireland.com,70,0,83320
iridize.com,2,0,861987
irishlife.ie,1,0,235295
ironedge.com.au,1,0,692690
ironmongerydirect.co.uk,2,0,105038
ironmountain.com,1,1,183758
irshad-ul-islam.com,31,0,482456
isango.com,29,0,222586
ishafoundation.org,66,0,102951
iskolig.com,2,0,275453
isolta.com,13,0,655825
ispionage.com,88,0,76198
isport24.com,124,0,810071
ispreview.co.uk,31,0,136330
issaonline.edu,2,0,224055
istartsurf.com,32,0,9310
istore.pl,63,0,134500
istyles.com,31,0,408667
it-farmaline.it,31,0,449452
itaka.pl,89,0,38272
itaro.com.br,31,0,699783
itfoodonline.com,1,0,521522
itoki.jp,31,0,177413
itrevolution.com,21,0,466834
itslearning.com,1,0,2548
ivworld.net,8,0,181347
ivyexec.com,5,0,94151
iwatchome.net,14,0,339828
iwdagency.com,21,0,344969
iwm.org.uk,1,0,48745
iwoca.co.uk,4,0,295585
ixl.com,76,0,4151
ixwebhosting.com,85,0,65015
izettle.com,51,0,31043
jackstackbbq.com,3,0,897742
jackstromberg.com,2,0,385410
jadipintar.com,19,0,249630
jamesmacdonald.com,16,0,471376
janieandjack.com,31,0,60522
jardineros.mx,31,0,784461
jarvis-store.com,31,0,890797
jasonferruggia.com,2,0,333137
jatomifitness.pl,20,0,279155
javaperformancetuning.com,58,0,946217
javaprogressivo.net,25,0,142530
javascript.com,10,0,60414
jawbone.com,219,0,145172
jayski.com,60,0,183865
jaysonhome.com,31,0,412030
jazz.net,31,0,134483
jazztel.com,5,0,15113
jbcnews.net,31,0,168580
jbmarwood.com,2,0,394520
jbrandjeans.com,1,0,216536
jbtoolsales.com,31,0,346164
jcehrlich.com,2,0,296102
jconline.com,22,0,141919
jednostek-miary.info,21,0,233485
jeffshore.com,35,0,486988
jeffvandermeer.com,31,0,945433
jellytelly.com,17,0,247569
jenis.com,27,0,253092
jennycraig.com,30,0,316564
jernia.no,1,1,133027
jetpack.com,6,0,25136
jetsetter.com,90,0,53564
jetstar.com,8,0,4528
jetstyle.ru,62,0,753006
jetts.com.au,29,0,353983
jewelry.com,31,0,391247
jg-tc.com,30,0,357716
jibjab.com,130,0,27350
jiffyshirts.com,24,0,64226
jillianmichaels.com,3,0,101917
jive.com,153,0,72764
jlhufford.com,2,0,452819
jmbullion.com,89,0,44812
jmhs.com,31,0,234727
jobberman.com,114,0,27745
jobberman.com.gh,95,0,58922
jobboard.io,31,0,219513
jobcrusher.com,1,0,243210
joblur.com,3,0,650938
jobscore.com,91,0,40700
jobstock.jp,52,0,908782
jobvector.de,7,0,83304
jobylon.com,4,0,121511
joc.com,31,0,156522
john-tom.com,31,0,692059
johnhardy.com,31,0,355284
johnlewis-insurance.com,7,0,447115
johnmuirhealth.com,31,0,203952
johnnie-o.com,1,0,346963
johnnyjet.com,15,0,211144
johnsonsbaby.com,1,0,454420
join.me,123,104,7565
jolie.de,3,0,62245
joomlashack.com,24,0,172039
jornalciencia.com,1,0,65074
josbank.com,6,0,24679
josefrakichfitness.com,23,0,502086
josh.org,14,0,310316
joshgroban.com,2,0,590255
joshworth.com,12,0,200720
joujou.com.au,31,0,575919
journalmetro.com,1,0,94769
journalrecord.com,31,0,633852
joyent.com,92,0,129911
jpcycles.com,6,0,37988
jrdunn.com,1,0,106967
jrvids.com,1,0,203430
jssor.com,90,0,60059
jtcvsonline.org,2,0,324904
judicialwatch.org,7,0,80980
judysbook.com,93,0,332417
juegosfriv.com,6,0,126769
jugandoonline.com,169,0,308083
jugandoonline.com.ar,7,0,54316
juicycouture.com,91,0,84762
juliaannagospodarou.com,31,0,418876
jumia.co.ke,16,0,4632
jumpcloud.com,16,0,130158
jumpdesktop.com,13,0,343177
jumpstart.com,6,0,60675
juniperridge.com,24,0,647792
juniqe.com,60,0,269114
juriscorrespondente.com.br,18,0,409520
jurnalskripsi.com,2,0,880566
just-eat.ca,3,0,19404
just-eat.dk,5,0,26915
just-eat.es,2,0,19820
justanswer.com,117,0,4736
justanswer.jp,1,0,151729
justeat.it,1,0,24935
justflight.com,31,0,121523
justgiving.com,60,43,14301
justtrains.net,31,0,390199
justworks.com,31,0,63762
k-way.com,62,0,348808
k2.com,31,0,136356
kabam.com,3,0,307433
kaboompics.com,31,0,102916
kadinlopedi.com,16,0,831240
kahlua.com,24,0,211832
kairos.com,31,0,202534
kaiserpermanente.org,32,0,2777
kak.cz,31,0,711954
kaltire.com,31,0,74633
kammok.com,1,0,355201
kampyle.com,31,0,186076
kangolstore.com,1,0,233713
kanzler-style.ru,7,0,406475
kapost.com,7,6,103666
kaptest.com,21,21,8414
karelgeenen.nl,31,0,459763
kareo.com,5,0,87282
karwei.nl,16,15,71659
kasamba.com,5,0,161328
kashflow.com,14,0,35105
kashoo.com,19,0,191699
kauffman.org,31,0,262915
kaufmann-mercantile.com,61,0,239520
kaylalords.com,31,0,608485
kbhome.com,2,0,150246
kcrg.com,31,0,52800
keen.com,91,27,53996
keenfootwear.com,61,0,45667
keepandshare.com,60,0,104431
keeprecipes.com,3,0,256799
keiser-education.com,1,0,461649
kellysrunningwarehouse.com,31,0,737934
kelty.com,5,0,176858
kemptechnologies.com,1,0,215852
kendimatbaam.com,155,0,424333
kenhub.com,1,0,38482
kensho.com,2,0,546889
kent.ac.uk,4,0,10757
keyboard.io,16,0,548718
keynotopia.com,25,0,626092
keypersonofinfluence.com,30,0,552490
keytostudy.com,1,0,540314
kfor.com,34,0,38768
kha.com.tr,4,0,676817
kibin.com,31,0,13265
kickofflabs.com,14,0,81807
kiddieacademy.com,48,0,636551
kidshealth.org,4,0,8145
kidsites.com,24,0,660180
kiehls.ca,14,14,141350
kigo.net,93,12,78572
kijiji.it,152,148,3781
killcliff.com,26,0,818677
killthecablebill.com,2,0,439038
kiloutou.fr,31,0,134465
kimonolabs.com,6,0,670245
kindercare.com,5,5,122851
kindernetz.de,100,0,118895
kingschools.com,2,0,154976
kinhr.com,4,0,523297
kink.com,3,3,4062
kinklive.com,155,0,79085
kinvey.com,59,0,278048
kirby.com,155,0,296189
kish-ist.org,2,0,401200
kissmetrics.com,68,44,8358
kitchencabinetkings.com,1,0,359914
kitcrm.com,7,0,45599
kiwicollection.com,1,0,296778
kixeye.com,24,0,49318
kjordan.com,1,1,776070
kl.dk,2,0,286899
klaviyo.com,82,0,17271
kng.com,31,0,871117
knitfreedom.com,2,0,888068
knotstandard.com,2,0,311594
knowtify.io,4,0,943931
knpuniversity.com,30,0,87645
knt.co.jp,86,0,39767
kobo.com,80,0,10786
kobobooks.com,37,0,31211
koctas.com.tr,85,0,28117
koffer.de,2,0,690378
kogan.com,88,0,9304
kolayoto.com,28,0,92328
komorkomania.pl,6,0,25047
kompyte.com,3,0,525212
kondor.cz,22,0,399048
kontorsmagasinet.se,30,0,758545
kontron.com,90,0,627304
koolaburra.com,9,0,720642
koovs.com,119,0,12059
koraorganics.com,3,0,415017
kosmaser.wordpress.com,3,0,703638
koubin.com,2,0,804948
kplr11.com,9,0,633266
kpn.com,7,6,32664
kpnmail.nl,4,0,77256
krautreporter.de,31,0,261214
krochetkids.org,31,0,285051
kronos.com,1,0,62640
kroschke.de,155,0,363200
krystal.co.uk,4,0,118741
ksfo.com,31,0,681492
ksl.com,150,0,2871
kudobuzz.com,1,0,318524
kuechen-atlas.de,3,0,188586
kuechenportal.de,31,0,240596
kueski.com,28,0,138640
kurdipedia.org,51,0,252877
kuzeykalesi.com,5,0,718184
kvasir.no,21,0,350283
kwiklearning.com,80,0,639688
kyero.com,6,0,50902
l-lists.com,31,0,350333
l2inc.com,154,0,68935
labguru.com,2,0,203984
labour.org.nz,42,0,355601
labour.org.uk,31,0,71191
laconicum.com,31,0,684656
laerdal.com,1,0,145747
lafourchette.ch,31,0,368848
lafourchette.com,66,0,18082
laithwaites.co.uk,2,0,129345
laithwaiteswine.com,2,0,239652
lakfreedom.info,31,0,63618
lamayor.org,1,0,564197
lampiris.be,31,0,193487
lamudi.com.co,2,0,390341
lamudi.com.mx,6,0,46486
lancasterarchery.com,1,0,74151
lancome.ca,3,0,294512
landcentral.com,31,0,960081
landerapp.com,93,0,116585
landlordology.com,2,0,108729
landlordstation.com,8,0,365278
landnummers.info,28,0,609652
landofnod.com,6,0,27926
langenscheidt.de,4,0,167937
lankaland.lk,1,0,686566
lannasport.se,121,0,255469
laopinion.com,11,0,35089
laptopmag.com,2,0,3565
laraza.com,14,0,438668
laronde.com,2,0,820769
laserspineinstitute.com,2,2,126941
lasikplus.com,31,0,230272
lastminute.com,16,8,7458
lastminutecruises.com,30,0,315105
latesttopdirectory.org,31,0,661968
latinol.com,29,0,294640
latintimes.com,92,0,200128
laughingsquid.com,105,0,20183
launch27.com,8,8,133181
laura.ca,31,0,150791
lauritz.com,121,0,40598
lauxanh.org,6,0,496776
laviesenegalaise.com,24,0,433609
law.com,31,0,31976
lawcrossing.com,20,0,131887
lawfirms.com,29,1,826872
lawpath.com.au,4,0,345589
lawtrades.com,31,0,276543
laylita.com,31,0,81715
lazienkaplus.pl,31,0,130139
leadferret.com,6,0,193489
leadgenius.com,155,0,195719
leadingage.org,1,0,589859
leadinglinkdirectory.com,31,0,964727
leadpages.co,8,0,15017
leadpages.net,138,0,8719
leafly.com,121,0,4967
leanin.org,6,0,243761
leanincircles.org,1,0,422560
leankit.com,6,0,56799
leanstartupmachine.com,2,0,704995
learningresources.com,1,0,205375
learnleo.com,2,0,607610
learnrealenglish.com,2,0,230902
learnvest.com,59,0,67067
learnwithhomer.com,17,0,482752
lebara.com,2,0,21200
lebeau.ca,13,13,908914
lebua.com,5,0,459127
lecho.be,36,0,52194
legacy-control.com,4,0,177489
legacy.com,152,147,2101
legalmatch.com,4,0,64632
legalzoom.com,33,33,10795
leila.se,20,0,466166
leisureguy.wordpress.com,3,0,965681
lelynx.fr,48,4,59017
lemagit.fr,31,31,89414
lemonprint.ru,2,0,762277
lendingstream.co.uk,19,0,223330
lendingtree.com,12,6,15780
lendo.no,1,0,820634
lenox.com,1,0,106164
lensbaby.com,2,0,399344
lenskart.com,233,201,14102
lentiamo.it,3,0,314235
lentodiilit.fi,9,0,160572
leparisien.fr,10,0,2145
leroymerlin.com.br,50,0,14532
lesbonsprofs.com,1,0,227694
lesmills.com,27,0,74902
lesmills.com.au,1,0,517125
lesmills.com.cn,1,0,444505
lessmeeting.com,6,0,763625
lessonface.com,31,0,363381
lessons.com,62,0,214350
